sentence,references
This approach significantly reduces memory requirements while maintaining rapid convergence [75],[75] Speeding up and reducing memory usage for scientific machine learning  via mixed precision
"Specifically, they enable precise control over the trade-off between fitting observed data and satisfying underlying physical laws, ensuring that the resulting model generalizes well beyond the training domain [40]",[40] Kolmogorov n-Widths for Multitask Physics-Informed Machine Learning  (PIML) Methods  Towards Robust Metrics
Experimental evaluations demonstrate that trust region-enhanced PINNs achieve higher accuracy and faster convergence compared to standard approaches across various benchmark problems [20],[20] h-analysis and data-parallel physics-informed neural networks
"This hybrid approach combines the benefits of parallel processing with the robustness of sequential optimization, enabling efficient utilization of modern hardware resources [20]",[20] h-analysis and data-parallel physics-informed neural networks
Such Bayesian extensions not only improve interpretability but also enhance decision-making processes in safety-critical applications such as autonomous systems and healthcare diagnostics [76],[76] Hypernetwork approach to Bayesian MAML
"Such properties render GPs particularly effective for parameterized systems with multi-fidelity data, as demonstrated in ""Multi-Fidelity Approaches for Solving Transport Equations"" [77]",[77] Data
Training data corresponding to these points is then used to update the model parameters through optimization techniques such as stochastic gradient descent or Bayesian optimization [51],[51] Self-Supervised Generalisation with Meta Auxiliary Learning
"This adaptability makes it especially suitable for applications involving high-dimensional spaces or nonlinear dynamics, where traditional methods may struggle to maintain accuracy [78]",[78] Improved optimization strategies for deep Multi-Task Networks
"By strategically choosing grid points or basis functions based on the current state of the approximation, the method achieves superior results compared to standard finite element or spectral methods [79]",[79] Auxiliary Task Reweighting for Minimum-data Learning
Adaptive operator learning offers a powerful tool for addressing the inherent ill-posedness of these problems by iteratively refining estimates until satisfactory agreement with experimental data is achieved [80],[80] Variational Multi-Task Learning with Gumbel-Softmax Priors
"One major concern pertains to the selection criteria employed by greedy algorithms, which must strike a balance between exploration and exploitation to ensure efficient convergence [53]",[53] AdaMerging  Adaptive Model Merging for Multi-Task Learning
"Future research directions in this area include developing novel strategies for training point selection, exploring alternative optimization algorithms tailored to specific problem classes, and investigating ways to incorporate additional constraints or regularization terms into the framework [81]",[81] Semisoft Task Clustering for Multi-Task Learning
"Ultimately, continued progress in this field promises to unlock new possibilities for solving some of the most challenging problems in science and engineering.]
[82]",[82] Physics-Informed Boundary Integral Networks (PIBI-Nets)  A Data-Driven  Approach for Solving Partial Differential Equations
"Techniques like transfer learning further enhance generalizability, enabling PIBI-Nets to perform well under varying conditions or when transitioning between related tasks [83]",[83] Transfer Learning with Kernel Methods
"Once trained, a PIBI-Net can be applied to similar problems with minimal adjustments, reducing computational burden and demonstrating superior scalability [84]",[84] Representation Learning on Large and Small Data
"In contrast, PIML techniques like Physics-Informed Neural Networks (PINNs) embed physical principles, such as conservation laws, directly into neural network architectures [1]",[1] Physics-Informed Machine Learning for Modeling and Control of Dynamical  Systems
"For instance, researchers have shown how PIML models trained on sparse data can accurately predict pressure distributions around airfoils under varying conditions [3]",[3] Scalable algorithms for physics-informed neural and graph networks
"For example, DiscretizationNet combines discretization schemes with iterative algorithms to solve steady, incompressible Navier-Stokes equations effectively [3]",[3] Scalable algorithms for physics-informed neural and graph networks
"Similarly, the Multi-resolution Partial Differential Equations Preserved Learning Framework leverages multi-resolution settings to enhance generalizability and long-term prediction accuracy for systems governed by spatiotemporal PDEs [85]",[85] Multi-resolution partial differential equations preserved learning  framework for spatiotemporal dynamics
"Notable studies include metalearning strategies to accelerate the convergence of PINNs for parameterized PDEs, making them feasible for real-world fluid dynamics problems [6]",[6] A Metalearning Approach for Physics-Informed Neural Networks (PINNs)   Application to Parameterized PDEs
"Another example involves incorporating Gaussian Processes to solve nonlinear PDEs associated with turbulent flows, demonstrating superior performance over traditional numerical techniques [67]",[67] On the Integration of Physics-Based Machine Learning with Hierarchical  Bayesian Modeling Techniques
"For instance, integrating Newton's second law into LSTM networks enables robust predictions of structural responses under dynamic loading conditions [10]",[10] Physics-Informed Machine Learning for Seismic Response Prediction OF  Nonlinear Steel Moment Resisting Frame Structures
"Issues include sensitivity to hyperparameter tuning, difficulty handling discontinuous solutions typical of hyperbolic PDEs, and limitations in extrapolating beyond training domains [12]",[12] On the Limitations of Physics-informed Deep Learning  Illustrations  Using First Order Hyperbolic Conservation Law-based Traffic Flow Models
"For instance, physics-augmented learning (PAL), which complements physics-informed learning (PIL), enhances the ability to model both discriminative and generative properties, leading to more precise predictions of seismic-induced deformations and stress distributions [5]",[5] Physics-Augmented Learning  A New Paradigm Beyond Physics-Informed  Learning
Sparse optimization frameworks enable PIML to learn parsimonious dynamical system models from limited datasets [8],[8] A unified sparse optimization framework to learn parsimonious  physics-informed models from data
"One effective approach involves embedding mechanics-based models into Gaussian Processes (GP), enabling discrepancies between theoretical predictions and observed data to be addressed through kernel machines [67]",[67] On the Integration of Physics-Based Machine Learning with Hierarchical  Bayesian Modeling Techniques
Functional linear models have emerged as an effective tool for interpreting deep neural networks trained on physical problems [14],[14] Interpreting and generalizing deep learning in physics-based problems  with functional linear models
Multi-environment generalization using simpler affine structures provides advantages over black-box neural networks in terms of computational costs and interpretability [86],[86] Interpretable Meta-Learning of Physical Systems
"Leveraging shared characteristics among populations of similar structures enables transfer learning algorithms, such as Model-Agnostic Meta-Learning (MAML) and Conditional Neural Processes (CNP), to outperform conventional machine learning methods in small-data contexts typical of specialized industrial applications [87]",[87] Towards a population-informed approach to the definition of data-driven  models for structural dynamics
Symmetry group equivariant architectures contribute uniquely to ensuring proper alignment with underlying physical laws governing structural mechanics problems [69],[69] Symmetry Group Equivariant Architectures for Physics
"In epidemiology, PIML plays a pivotal role in understanding and predicting the dynamics of infectious diseases [1]",[1] Physics-Informed Machine Learning for Modeling and Control of Dynamical  Systems
"Furthermore, PIML frameworks enable uncertainty quantification, providing probabilistic estimates of infection trajectories critical for decision-making in public health crises [21]",[21] A Review of Physics-Informed Machine Learning Methods with Applications  to Condition Monitoring and Anomaly Detection
"For instance, graph neural networks (GNNs) enhanced with physical constraints can simulate predator-prey relationships, migration patterns, and resource competition within ecosystems [3]",[3] Scalable algorithms for physics-informed neural and graph networks
"As a result, these models can infer causal relationships from noisy experimental data, offering novel insights into fundamental biological processes [39]",[39] Unsupervised physics-informed disentanglement of multimodal data for  high-throughput scientific discovery
PIML provides a solution by ensuring that learned representations remain consistent with established medical theories and physiological constraints [18],[18] Theory-Guided Machine Learning for Process Simulation of Advanced  Composites
"Synthetic data generation techniques, informed by domain knowledge, offer a potential pathway to overcome this limitation [4]","[4] Physics-Informed Machine Learning for Data Anomaly Detection,  Classification, Localization, and Mitigation  A Review, Challenges, and Path  Forward"
Advances in hardware acceleration and mixed-precision training hold promise for addressing these efficiency concerns [75],[75] Speeding up and reducing memory usage for scientific machine learning  via mixed precision
PIML integrates physical laws into machine learning frameworks to address these challenges effectively [21],[21] A Review of Physics-Informed Machine Learning Methods with Applications  to Condition Monitoring and Anomaly Detection
"For example, physics-informed neural networks (PINNs) have been used to solve partial differential equations (PDEs) governing particle behavior within detectors [72]",[72] Neural Networks with Kernel-Weighted Corrective Residuals for Solving  Partial Differential Equations
"PIML allows for incorporating prior knowledge about detector response functions directly into models, leading to better predictions of detector behavior under diverse conditions [1]",[1] Physics-Informed Machine Learning for Modeling and Control of Dynamical  Systems
Incorporating domain-specific knowledge through PIML ensures that simulated processes remain consistent with established physical theories [18],[18] Theory-Guided Machine Learning for Process Simulation of Advanced  Composites
"MetaPhysiCa, proposed as a meta-learning procedure for causal structure discovery, demonstrates significant improvements over existing state-of-the-art methods across multiple benchmarks relevant to HEP [9]",[9] MetaPhysiCa  OOD Robustness in Physics-informed Machine Learning
"Specifically, conditioning LLM generations on widely-used packages pertinent to physics and astrophysics enables eliciting coding capabilities tailored specifically toward solving challenging computational physics problems [88]",[88] Physics simulation capabilities of LLMs
"By promoting specific classes of kernel functions connected to gradients of underlying physics-based models relative to inputs and parameters, hierarchical Bayesian modeling techniques enable characterization of discrepancies arising due to possible mismatches between assumed mathematical formulations versus true underlying mechanisms governing observed phenomena [67]",[67] On the Integration of Physics-Based Machine Learning with Hierarchical  Bayesian Modeling Techniques
"In the context of traffic state estimation, PIML leverages fundamental principles such as conservation of vehicles and flow dynamics to enhance model performance [1]",[1] Physics-Informed Machine Learning for Modeling and Control of Dynamical  Systems
"PINNs enforce the governing equations of traffic flow, such as Lighthill-Whitham-Richards (LWR) models, directly during training, resulting in more accurate and reliable estimations even when faced with sparse sensor data [3]",[3] Scalable algorithms for physics-informed neural and graph networks
"One promising approach involves using multi-task optimization within PIML frameworks to simultaneously learn multiple related tasks, such as traffic volume forecasting and incident detection [40]",[40] Kolmogorov n-Widths for Multitask Physics-Informed Machine Learning  (PIML) Methods  Towards Robust Metrics
"For instance, by enforcing constraints derived from fluid dynamics equations adapted for vehicular traffic, these models can identify irregularities indicative of accidents, construction zones, or sudden weather changes impacting roads [88]",[88] Physics simulation capabilities of LLMs
"Furthermore, hybrid models combining PINNs with graph neural networks (GNNs) allow for effective handling of unstructured data representing interactions between different parts of a transportation network [3]",[3] Scalable algorithms for physics-informed neural and graph networks
A study applied a physics-guided LSTM-based model that integrates Newton’s second law to capture nonlinearities inherent in vehicle movements over time [10],[10] Physics-Informed Machine Learning for Seismic Response Prediction OF  Nonlinear Steel Moment Resisting Frame Structures
Researchers employed kernel-weighted corrective residuals (CoRes) integrated with deep neural networks to achieve higher sensitivity and specificity levels in identifying deviations from normal traffic patterns [72],[72] Neural Networks with Kernel-Weighted Corrective Residuals for Solving  Partial Differential Equations
This capability reduces both costs and deployment times associated with implementing advanced traffic management solutions [8],[8] A unified sparse optimization framework to learn parsimonious  physics-informed models from data
"Additionally, domain decomposition techniques applied through extended PINNs facilitate parallel processing of large-scale traffic simulations involving multiple subdomains, thereby improving scalability and reducing computational overheads [20]",[20] h-analysis and data-parallel physics-informed neural networks
"As this field continues evolving, future directions should focus on overcoming current limitations while exploring emerging trends such as leveraging large language models for preprocessing steps or employing novel activation functions specifically designed for PIML [89]",[89] What Is an Emerging Technology
"These networks are trained to minimize residuals from the governing PDEs while adhering to boundary and initial conditions, ensuring physically consistent predictions [90]",[90] Auto-PINN  Understanding and Optimizing Physics-Informed Neural  Architecture
"In such cases, transfer learning strategies have proven effective in training PINNs progressively from simpler low-frequency problems towards more complex high-frequency ones [42]",[42] Physics-Informed Neural Networks for High-Frequency and Multi-Scale  Problems using Transfer Learning
"PIML provides tools to address these complexities through innovative architectures like graph neural networks (GNNs), which naturally handle unstructured data representing material constituents and their interactions [91]",[91] Physics-informed graph neural Galerkin networks  A unified framework for  solving PDE-governed forward and inverse problems
"For example, Bayesian PINNs extend standard PINNs by offering not just point predictions but also confidence intervals reflecting uncertainties arising from incomplete data or approximations in model formulations [76]",[76] Hypernetwork approach to Bayesian MAML
Techniques such as trust region methods ensure reliable updates even when faced with limited or imprecise new data points [92],[92] Trust Region Method for Coupled Systems of PDE Solvers and Deep Neural  Networks
"Leveraging heterogeneous datasets ranging from molecular dynamics simulations to production line sensor readings, PIML fosters comprehensive insights that transcend individual measurement modalities [93]",[93] Context-Based Multimodal Fusion
"Looking ahead, ongoing developments promise even greater synergies among diverse scientific disciplines united under common goals—namely sustainability and resilience amid ever-evolving global demands [94]",[94] Stochastic Adaptive Activation Function
"PIML mitigates these limitations by embedding physical constraints directly into machine learning frameworks, improving model accuracy while reducing reliance on extensive datasets [95]",[95] Transfer Learning as an Essential Tool for Digital Twins in Renewable  Energy Systems
"Transfer learning approaches have proven instrumental in adapting pre-trained models across geographical regions, minimizing the need for localized retraining [96]",[96] Investigating the Impact of Data Volume and Domain Similarity on  Transfer Learning Applications
PIML frameworks achieve this by combining empirical data with mechanistic models rooted in ecological or hydrological principles [97],[97] ScaLearn  Simple and Highly Parameter-Efficient Task Transfer by  Learning to Scale
"Bayesian approaches embedded within PIML architectures provide probabilistic predictions that incorporate epistemic and aleatoric uncertainties, empowering policymakers with robust risk assessments [76]",[76] Hypernetwork approach to Bayesian MAML
"Domain decomposition techniques applied in extended PINNs simulate coupled systems involving multiple interacting components, such as terrestrial biospheres and ocean circulations [98]",[98] Machine learning and domain decomposition methods -- a survey
"Adaptive activation functions tailored for PIML improve optimization efficiency, enabling finer resolution simulations without prohibitive increases in computational costs [94]",[94] Stochastic Adaptive Activation Function
"Despite these advancements, challenges persist in managing data heterogeneity, ensuring scalability, and maintaining interpretability amidst growing algorithmic complexity [99]",[99] Scalability in Computing and Robotics
"Ongoing research explores novel architectures, optimization strategies, and theoretical foundations to address these obstacles [89]",[89] What Is an Emerging Technology
"For example, the Physics-Informed ConvNet uses shallow convolutional networks integrated with physical constraints to enhance the generalization ability of neural networks [100]",[100] Physics-informed ConvNet  Learning Physical Field from a Shallow Neural  Network
"Graph Neural Networks (GNNs), especially those designed with equivariant properties, have shown great promise in modeling interactions within biological systems [61]",[61] Equivariance Is Not All You Need  Characterizing the Utility of  Equivariant Graph Neural Networks for Particle Physics Tasks
"Moreover, advancements in uncertainty estimation for molecular predictions using Gaussian Processes combined with GNNs ensure robustness even when dealing with out-of-distribution samples, thereby improving diagnostic confidence [63]",[63] Uncertainty Estimation for Molecules  Desiderata and Methods
Hybrid models that combine PINNs with other machine learning paradigms enable precise simulations tailored to each patient’s needs [58],"[58] Physics-Guided, Physics-Informed, and Physics-Encoded Neural Networks in  Scientific Computing"
"Additionally, active learning workflows paired with integrable deep neural networks allow for adaptive sampling strategies, optimizing resource allocation during training phases [65]",[65] Scale bridging materials physics  Active learning workflows and  integrable deep neural networks for free energy function representations in  alloys
"For instance, Frame Averaging Equivariant GNNs (FAENets) leverage stochastic frame-averaging to enforce E(3)-equivariance without sacrificing scalability or comprehensibility [101]",[101] FAENet  Frame Averaging Equivariant GNN for Materials Modeling
"Similarly, heterogeneous relational message passing networks (HermNets) extend traditional graph-based architectures to accommodate multiple node and edge types, capturing richer representations of molecular systems [102]",[102] Heterogeneous relational message passing networks for molecular dynamics  simulations
"Furthermore, transformer-based models augmented with implicit edges provide alternative ways to simulate particle-based systems efficiently [64]",[64] Transformer with Implicit Edges for Particle-based Physics Simulation
Data augmentation techniques combined with Bayesian inference offer possible solutions to mitigate some of these limitations [103],"[103] Off-the-shelf deep learning is not enough  parsimony, Bayes and  causality"
"For instance, in autonomous driving systems, vehicles utilize cameras, LiDARs, radars, and GPS devices to perceive their surroundings accurately [104]",[104] Enhancing Reliability of Neural Networks at the Edge  Inverted  Normalization with Stochastic Affine Transformations
"Bayesian approaches, exemplified in ""Error-Aware B-PINNs: Improving Uncertainty Quantification in Bayesian Physics-Informed Neural Networks,"" enhance the management of uncertainties arising from noisy or incomplete measurements [105]",[105] Error-Aware B-PINNs  Improving Uncertainty Quantification in Bayesian  Physics-Informed Neural Networks
Probabilistic neural networks (PNNs) have demonstrated significant potential in modeling aleatoric uncertainty intrinsic to biological systems [106],[106] Probabilistic Neural Networks (PNNs) for Modeling Aleatoric Uncertainty  in Scientific Machine Learning
"Such models not only deliver predictions but also quantify the associated confidence levels, making them invaluable for clinical decision-making [107]",[107] Uncertainty aware audiovisual activity recognition using deep Bayesian  variational inference
"Research highlighted in ""Uncertainty Quantification for Noisy Inputs-Outputs in Physics-Informed Neural Networks and Neural Operators"" underscores the necessity of developing Bayesian frameworks adept at handling both input and output uncertainties [108]",[108] Uncertainty quantification for noisy inputs-outputs in physics-informed  neural networks and neural operators
"Additionally, ensemble-based methods, such as deep ensembles and Monte Carlo dropout approximations, provide practical tools for estimating epistemic uncertainty during training phases [109]",[109] Simple and Principled Uncertainty Estimation with Deterministic Deep  Learning via Distance Awareness
"GNNs excel in processing relational data structures, such as molecular graphs or social networks, while PINNs naturally encode domain-specific constraints within loss functions [110]",[110] A General Framework for quantifying Aleatoric and Epistemic uncertainty  in Graph Neural Networks
Current research on explainable AI methodologies seeks to enhance transparency without compromising performance metrics [111],[111] Testing Spintronics Implemented Monte Carlo Dropout-Based Bayesian  Neural Networks
"Moreover, memory-efficient implementations utilizing specialized hardware components, such as spintronics memories, contribute further improvements in power consumption and speed gains [112]",[112] Scale-Dropout  Estimating Uncertainty in Deep Neural Networks Using  Stochastic Scale
"However, domain-specific knowledge alone cannot fully compensate for the lack of sufficient high-quality training data [1]",[1] Physics-Informed Machine Learning for Modeling and Control of Dynamical  Systems
"For example, in fields like fluid dynamics, geophysics, or material science, experiments often require expensive instrumentation and time-consuming simulations [3]",[3] Scalable algorithms for physics-informed neural and graph networks
"In complex systems governed by partial differential equations (PDEs), obtaining ground truth solutions can involve computationally intensive numerical solvers [29]",[29] State-of-the-Art Review of Design of Experiments for Physics-Informed  Deep Learning
"Poor-quality data, characterized by noise, inconsistency, or missing values, can degrade model performance and lead to incorrect predictions [11]",[11] A Critical Review of Physics-Informed Machine Learning Applications in  Subsurface Energy Systems
Mismatches between the embedded physical laws in the model and the observed data further complicate matters [67],[67] On the Integration of Physics-Based Machine Learning with Hierarchical  Bayesian Modeling Techniques
Computational tools enable the creation of large volumes of labeled data consistent with known physical laws without relying solely on experimental measurements [38],[38] Efficient Training of Transfer Mapping in Physics-Infused Machine  Learning Models of UAV Acoustic Field
"For instance, physics-informed neural networks (PINNs) can simulate solutions to PDEs under varying conditions, providing a rich source of synthetic data for model training [2]",[2] Physics-Informed Deep Learning For Traffic State Estimation  A Survey  and the Outlook
"Researchers can introduce controlled variations in input parameters or boundary conditions, enabling exploration of broader regions of the solution space than those accessible via limited empirical observations [113]",[113] Blending Diverse Physical Priors with Neural Networks
"Combining synthetic and real-world data leads to hybrid approaches that balance fidelity with scalability [6], overcoming biases inherent in purely simulated data while benefiting from its abundance",[6] A Metalearning Approach for Physics-Informed Neural Networks (PINNs)   Application to Parameterized PDEs
Mismatches between simulated environments and actual operating conditions could compromise the effectiveness of trained models during deployment [39],[39] Unsupervised physics-informed disentanglement of multimodal data for  high-throughput scientific discovery
"To address this, transfer learning techniques are employed in PIML pipelines, allowing pre-trained models exposed to diverse simulated scenarios to adapt efficiently to new tasks involving different distributions or characteristics [9]",[9] MetaPhysiCa  OOD Robustness in Physics-informed Machine Learning
Strategic selection of informative collocation points within the domain enhances model accuracy while minimizing resource expenditure [30],[30] How to Avoid Trivial Solutions in Physics-Informed Neural Networks
"Adaptive sampling methods dynamically adjust point placement based on evolving error metrics or uncertainty estimates, focusing efforts where they yield the greatest benefit [31]",[31] Generalizable Neural Physics Solvers by Baldwinian Evolution
"Preprocessing steps such as denoising, normalization, and outlier detection refine raw inputs prior to feeding them into PIML architectures [32]",[32] Training Physics-Informed Neural Networks via Multi-Task Optimization  for Traffic Density Prediction
Regularization techniques prevent overfitting tendencies arising from insufficiently representative datasets [72],[72] Neural Networks with Kernel-Weighted Corrective Residuals for Solving  Partial Differential Equations
Interpretability is vital for PIML because it ensures that the learned models respect underlying physical principles while offering insights into how these principles influence predictions [35],[35] Integrating Machine Learning with Physics-Based Modeling
"These approaches not only incorporate physical knowledge but also provide probabilistic uncertainty estimates, enhancing transparency [67]",[67] On the Integration of Physics-Based Machine Learning with Hierarchical  Bayesian Modeling Techniques
"Similarly, interpretable meta-learning architectures designed for physical systems aim to identify the physical parameters of the system explicitly, thus enabling more transparent learning [86]",[86] Interpretable Meta-Learning of Physical Systems
"To address this, researchers advocate for simpler architectures tailored specifically to multi-environment generalization tasks [86]",[86] Interpretable Meta-Learning of Physical Systems
These methods produce white-box models capable of explaining their predictions through explicit equations rather than opaque weights and biases [14],[14] Interpreting and generalizing deep learning in physics-based problems  with functional linear models
"Symbolic regression proves effective in scenarios where interpretability plays as critical a role as accuracy, such as enforcing fairness constraints or verifying certain properties of the prediction model [114]",[114] Interpretability in Symbolic Regression  a benchmark of Explanatory  Methods using the Feynman data set
"Visual analytics enables users to explore input-output relationships visually, thereby gaining insight into otherwise opaque models [115]",[115] Using Visual Analytics to Interpret Predictive Machine Learning Models
Statistical distance measures have also been explored as part of novel methods aiming to enhance interpretability across diverse input domains [116],[116] Explaining black boxes with a SMILE  Statistical Model-agnostic  Interpretability with Local Explanations
"Sparse optimization frameworks learn governing dynamical systems models from data while promoting parsimony [8], leading to both accurate and comprehensible representations",[8] A unified sparse optimization framework to learn parsimonious  physics-informed models from data
XAI elucidates the decision-making processes of black-box models via post-hoc explanations or inherently interpretable structures [116],[116] Explaining black boxes with a SMILE  Statistical Model-agnostic  Interpretability with Local Explanations
Partial Effects and SHAP (SHapley Additive exPlanations) stand out as robust explanation models for various regression tasks [114],[114] Interpretability in Symbolic Regression  a benchmark of Explanatory  Methods using the Feynman data set
Generalized functional linear models have demonstrated success in interpreting trained deep learning models either post hoc or directly during training [14],[14] Interpreting and generalizing deep learning in physics-based problems  with functional linear models
"Although incorporating domain-specific knowledge improves reliability, sensitive information leakage during training or inference poses risks [117]",[117] Investigating the Impact of SOLID Design Principles on Machine Learning  Code Understanding
"Ensuring privacy protection becomes paramount, especially in regulated industries such as finance, where transparency and accountability are crucial alongside accuracy [118]",[118] Generalized Gloves of Neural Additive Models  Pursuing transparent and  accurate machine learning models in finance
"As scalability and computational cost become pressing concerns in PIML, maintaining interpretability will be essential for practical deployment [1]",[1] Physics-Informed Machine Learning for Modeling and Control of Dynamical  Systems
Future research directions should focus on designing hybrid models combining first-principle priors with flexible machine learning components [18],[18] Theory-Guided Machine Learning for Process Simulation of Advanced  Composites
Leveraging equivariant architectures to impose strong induction biases aligned with symmetries present in physical systems can further aid interpretability efforts [37],[37] Equivariant Transformer is all you need
"As model size increases beyond a certain threshold, advanced parallelism techniques and higher demands for computational resources become essential [1]",[1] Physics-Informed Machine Learning for Modeling and Control of Dynamical  Systems
"This method not only decreases training times but also maintains model accuracy, thereby offering an effective solution for scaling PIML models [75]",[75] Speeding up and reducing memory usage for scientific machine learning  via mixed precision
It highlights how scalable implementations of PINNs and GNNs can be achieved through domain decomposition techniques and other approaches tailored to specific types of systems [3],[3] Scalable algorithms for physics-informed neural and graph networks
"While beneficial, such modifications might increase computational expenses depending on their implementation specifics [119]",[119] Neural oscillators for generalization of physics-informed machine  learning
Processing-in-memory (PIM) architectures represent one promising avenue for alleviating data movement bottlenecks inherent in conventional processor-centric systems [120],[120] Heterogeneous Data-Centric Architectures for Modern Data-Intensive  Applications  Case Studies in Machine Learning and Databases
"Papers such as ""Efficient Sparse Processing-in-Memory Architecture (ESPIM) for Machine Learning Inference"" demonstrate how innovations in PIM technologies could revolutionize future implementations of PIML models [25]",[25] Efficient Sparse Processing-in-Memory Architecture (ESPIM) for Machine  Learning Inference
Several key areas warrant attention moving forward: improving automated hyperparameter tuning processes; optimizing memory management practices; enhancing compatibility between existing software tools and emerging hardware platforms; and developing robust benchmarks capable of evaluating performance across diverse application domains [40],[40] Kolmogorov n-Widths for Multitask Physics-Informed Machine Learning  (PIML) Methods  Towards Robust Metrics
"Edge computing is essential for applications requiring low-latency decision-making, such as autonomous systems or real-time process monitoring [1]",[1] Physics-Informed Machine Learning for Modeling and Control of Dynamical  Systems
"For example, methods like PINNs or hybrid models combining neural networks with graph-based architectures can be computationally intensive and may not fit well into constrained edge environments unless optimized specifically for this purpose [72]",[72] Neural Networks with Kernel-Weighted Corrective Residuals for Solving  Partial Differential Equations
"In many domains, such as material science or geophysics, large datasets are generated through experiments or simulations [11]",[11] A Critical Review of Physics-Informed Machine Learning Applications in  Subsurface Energy Systems
Many industrial processes rely heavily on feedback loops where sensors continuously monitor system states and adjust parameters accordingly [10],[10] Physics-Informed Machine Learning for Seismic Response Prediction OF  Nonlinear Steel Moment Resisting Frame Structures
"This adaptability is especially important in scenarios involving uncertainty quantification, which Bayesian approaches aim to address by providing probabilistic estimates instead of deterministic outputs [67]",[67] On the Integration of Physics-Based Machine Learning with Hierarchical  Bayesian Modeling Techniques
"As noted in ""h-analysis and data-parallel physics-informed neural networks,"" developing scale-robust and high-throughput PIML models requires advanced protocols based on h-analysis and data-parallel acceleration techniques [20]",[20] h-analysis and data-parallel physics-informed neural networks
"Training personnel to use these advanced methods appropriately, establishing clear guidelines for model validation, and fostering collaboration among multidisciplinary teams become essential components of successful adoption [18]",[18] Theory-Guided Machine Learning for Process Simulation of Advanced  Composites
"Addressing these challenges requires innovative strategies tailored to specific application contexts, leveraging recent advancements in mixed-precision training [75], scalable algorithms [3], and automation technologies [121]","[3] Scalable algorithms for physics-informed neural and graph networks;[75] Speeding up and reducing memory usage for scientific machine learning  via mixed precision;[121] Accelerating Materials Development via Automation, Machine Learning, and  High-Performance Computing"
"Privacy concerns emerge during both the training and inference phases, where sensitive data might be inadvertently exposed through model parameters, predictions, or gradients [1]",[1] Physics-Informed Machine Learning for Modeling and Control of Dynamical  Systems
"For instance, in medical imaging applications, the datasets used for training might consist of patient scans containing identifiable health information [11]",[11] A Critical Review of Physics-Informed Machine Learning Applications in  Subsurface Energy Systems
"Similarly, in high-energy physics simulations, experimental results from detectors could reveal confidential operational details [122]",[122] GPT-Based Models Meet Simulation  How to Efficiently Use Large-Scale  Pre-Trained Language Models Across Simulation Tasks
"Overfitting exacerbates this issue, as it can lead to reconstruction of sensitive information from model parameters or intermediate representations [40]",[40] Kolmogorov n-Widths for Multitask Physics-Informed Machine Learning  (PIML) Methods  Towards Robust Metrics
"For example, epidemiological models predicting disease spread based on population dynamics could expose individual-level mobility patterns if not carefully designed [72]",[72] Neural Networks with Kernel-Weighted Corrective Residuals for Solving  Partial Differential Equations
"In traffic modeling, predictions regarding congestion levels or route optimization might inadvertently reveal personal travel habits [75]",[75] Speeding up and reducing memory usage for scientific machine learning  via mixed precision
"For instance, in scenarios involving sparse data, adding noise tailored to physical constraints helps preserve privacy while adhering to governing equations [25]",[25] Efficient Sparse Processing-in-Memory Architecture (ESPIM) for Machine  Learning Inference
"Federated learning offers another approach by enabling multiple parties to collaboratively train a shared model without exchanging raw data, keeping sensitive data localized and only aggregated model updates shared [3]",[3] Scalable algorithms for physics-informed neural and graph networks
"This technique is particularly useful in cross-domain multimodal data fusion, where data from diverse sources must be integrated while preserving confidentiality [8]",[8] A unified sparse optimization framework to learn parsimonious  physics-informed models from data
"Homomorphic encryption, which enables computations on ciphertexts producing an encrypted result that matches plaintext operations when decrypted, offers another promising avenue, especially beneficial in cloud-based implementations [123]",[123] Molecular Dynamics Simulations on Cloud Computing and Machine Learning  Platforms
"Hybrid approaches combining multiple techniques, such as integrating federated learning with differential privacy, offer stronger guarantees against information leakage while minimizing impacts on model performance [3]",[3] Scalable algorithms for physics-informed neural and graph networks
"Evaluating the effectiveness of privacy-preserving measures in PIML requires rigorous testing using metrics like membership inference attacks, reconstruction attacks, and attribute inference attacks [21]",[21] A Review of Physics-Informed Machine Learning Methods with Applications  to Condition Monitoring and Anomaly Detection
"Adversarial training techniques can enhance resilience by training models on adversarially perturbed data, making them more robust to attempts to extract sensitive information [72]",[72] Neural Networks with Kernel-Weighted Corrective Residuals for Solving  Partial Differential Equations
"For example, in material science, integrating physical laws into machine learning models guides development of privacy-preserving techniques maintaining material property prediction fidelity [18]",[18] Theory-Guided Machine Learning for Process Simulation of Advanced  Composites
"In climate modeling, understanding observational data and numerical simulations interplay leads to effective privacy mechanisms protecting environmental information while supporting accurate projections [26]",[26] Physics-informed Spline Learning for Nonlinear Dynamics Discovery
Hybrid models combining physics-based simulations with neural networks have demonstrated significant potential to address the limitations of purely data-driven or purely physics-based methods [42],[42] Physics-Informed Neural Networks for High-Frequency and Multi-Scale  Problems using Transfer Learning
Novel activation functions tailored specifically for PIML also offer a path forward in enhancing the performance of neural architectures [124],[124] Learning in Sinusoidal Spaces with Physics-Informed Neural Networks
"For instance, sinusoidal mappings of inputs, as explored in the sf-PINN architecture, increase input gradient variability, allowing the model to escape deceptive local minima [124]",[124] Learning in Sinusoidal Spaces with Physics-Informed Neural Networks
"Furthermore, adaptive activation functions, which dynamically adjust during training, could further improve convergence rates and accuracy [125]",[125] Architectural Strategies for the optimization of Physics-Informed Neural  Networks
