sentence,references
"For instance, in active intelligent reflecting surface (IRS)-aided ISAC systems, gradient ascent methods optimize quantized phase-shifts of IRS elements to enhance both sensing and communication performance [57]",[57] Quantized Phase-Shift Design of Active IRS for Integrated Sensing and  Communications
"Additionally, projected gradient ascent algorithms (PGAM) enable simultaneous optimization of amplitudes and phase shifts in simultaneously transmitting and reflecting RIS (STAR-RIS) surfaces [28]",[28] STAR-RIS-Assisted Communication Radar Coexistence  Analysis and  Optimization
AI-based continual learning adapts ISAC systems to dynamic environments through reinforcement learning paradigms [19],[19] Integrated Sensing and Communication in Coordinated Cellular Networks
"Furthermore, deep learning models solve complex waveform design problems, ensuring balanced performance between communication and sensing functionalities [38]",[38] Waveform Design for MIMO-OFDM Integrated Sensing and Communication  System  An Information Theoretical Approach
"For example, integrating alternating direction method of multipliers (ADMM) with Riemannian gradient descent achieves low-complexity yet accurate RIS phase shift designs in dual-functional MIMO beamforming optimization [46]",[46] Dual-Functional MIMO Beamforming Optimization for RIS-Aided Integrated  Sensing and Communication
"Strategies including interference suppression, avoidance, and exploitation leverage advanced optimization techniques to control interfering signals and improve overall system performance [16]",[16] Interference Management for Integrated Sensing and Communication  Systems  A Survey
"Emerging trends focus on exploiting domain-specific properties like near-field effects, spherical wave models, and spatially correlated fading, requiring specialized treatment [60]",[60] Modeling and Analysis of Near-Field ISAC
"For example, in scenarios where a multiple-input multiple-output (MIMO) configuration is employed, the presence of imperfect CSI can degrade the system's ability to achieve high SR and CR [32]",[32] Downlink and Uplink NOMA-ISAC with Signal Alignment
Decomposition-based large deviation inequality approaches have been shown to provide effective solutions for mitigating the effects of imperfect CSI in MIMO-ISAC systems [33],[33] MIMO-ISAC  Performance Analysis and Rate Region Characterization
"Studies have demonstrated that ISAC systems outperform frequency-division sensing and communications (FDSAC) systems in terms of SR and CR regions, particularly under high signal-to-noise ratio (SNR) conditions [23]",[23] Revealing the Impact of Beamforming in ISAC
"IRSs dynamically adjust the phase shifts of reflected signals, enhancing the quality of received signals at the user equipment (UE) or radar receiver [13]",[13] Intelligent Reflecting Surface assisted Integrated Sensing and  Communication System
"For instance, in an IRS-empowered ISAC system, the SNR at the radar receiver can be enhanced by 20lg(M) times compared to systems without IRS, where M represents the number of sub-surfaces in the IRS [13]",[13] Intelligent Reflecting Surface assisted Integrated Sensing and  Communication System
"By superimposing sensing pilots onto data symbols, systems can continuously update their knowledge of the channel while minimizing overhead [50]",[50] Bayesian Learning for Double-RIS Aided ISAC Systems with Superimposed  Pilots and Data
"For example, in a multi-user ISAC system assisted by IRS, decomposition-based methods can help allocate resources optimally despite imperfect CSI [61]",[61] Extreme Learning Machine-based Channel Estimation in IRS-Assisted  Multi-User ISAC System
The use of extreme learning machines (ELMs) in channel estimation further enhances system robustness by reducing computational complexity and improving training speed [61],[61] Extreme Learning Machine-based Channel Estimation in IRS-Assisted  Multi-User ISAC System
Studies indicate that the choice of SIC order influences the performance of ISAC systems under imperfect CSI conditions [62],[62] Revealing the Impact of SIC in NOMA-ISAC
Ensuring coexistence and integration of sensing and communication functionalities under real-world constraints is vital [1],[1] Towards Integrated Sensing and Communications for 6G  A Standardization  Perspective
"For instance, in monostatic ISAC, where the transmitter and receiver are collocated, simultaneous operation introduces challenges like self-interference [19]",[19] Integrated Sensing and Communication in Coordinated Cellular Networks
"Researchers have developed methods to optimize beamforming vectors under various constraints [63], maximizing SR and CR within practical limits",[63] Joint and Robust Beamforming Framework for Integrated Sensing and  Communication Systems
"Bistatic ISAC separates the transmitter and receiver spatially, reducing self-interference but complicating signal alignment due to differing propagation paths [32]",[32] Downlink and Uplink NOMA-ISAC with Signal Alignment
"Alternating optimization algorithms, for example, help derive configurations that balance SR and CR across varying conditions [56]",[56] Robust Transmission Design for RIS-Assisted Integrated Sensing and  Communication Systems
Leveraging distributed MIMO radar techniques and coordinated multipoint (CoMP) joint transmission amplifies gains from cooperation [20],"[20] Cooperative ISAC Networks  Performance Analysis, Scaling Laws and  Optimization"
"Optimizing cluster sizes and transmit power facilitates flexible SR-CR trade-offs [30], aligning with scaling laws that describe how transceiver density impacts performance",[30] BS Coordination Optimization in Integrated Sensing and Communication  A  Stochastic Geometric View
"Reconfigurable intelligent surfaces (RIS) further enrich ISAC optimization by dynamically manipulating the propagation environment, enhancing SR and CR via spatial interference management and constructive reinforcement [53]",[53] Destructive and constructive RIS beamforming in an ISAC-multi-user MIMO  network
"However, imperfect CSI introduces complexity, necessitating robust transmission design based on large deviation inequalities and semi-definite relaxation (SDR) to achieve Pareto optimality under uncertainty [56]",[56] Robust Transmission Design for RIS-Assisted Integrated Sensing and  Communication Systems
Information-theoretic tools like mutual information (MI) provide a unified evaluation framework [38],[38] Waveform Design for MIMO-OFDM Integrated Sensing and Communication  System  An Information Theoretical Approach
"Optimizing waveforms to maximize weighted sums of MI ensures balanced performance, validated through Monte Carlo simulations [52]",[52] Mutual Information Metrics for Uplink MIMO-OFDM Integrated Sensing and  Communication System
Successive convex approximation (SCA) or alternating direction method of multipliers (ADMM) solve non-convex problems arising in ISAC [46],[46] Dual-Functional MIMO Beamforming Optimization for RIS-Aided Integrated  Sensing and Communication
Low-complexity gradient-based approaches offer real-time alternatives [40],[40] Intelligent Surface Empowered Integrated Sensing and Communication  From  Coexistence to Reciprocity
Simulation results confirm that multi-objective optimization frameworks significantly improve SR-CR tradeoff regions compared to traditional frequency-division approaches [32],[32] Downlink and Uplink NOMA-ISAC with Signal Alignment
"By leveraging shared wireless networks, ISAC allows for simultaneous transmission of high-resolution sensor data alongside traditional communication signals [64]",[64] Integrated Sensing and Communication enabled Multiple Base Stations  Cooperative Sensing Towards 6G
"With ISAC, the same radio frequency (RF) waves used for communication can also be employed for target detection, tracking, and localization [3]",[3] Towards Distributed and Intelligent Integrated Sensing and  Communications for 6G Networks
"Moreover, ISAC-based perception systems benefit from multi-static configurations, where multiple base stations cooperate to extend coverage and improve resolution [8]",[8] Rethinking the Performance of ISAC System  From Efficiency and Utility  Perspectives
"Here, ISAC ensures ultra-reliable low-latency communication (URLLC) while simultaneously monitoring the relative positions and velocities of neighboring vehicles [6]",[6] MaxRay  A Raytracing-based Integrated Sensing and Communication  Framework
"First, ISAC eliminates the need for additional spectrum allocation since communication and sensing share the same bandwidth [1]",[1] Towards Integrated Sensing and Communications for 6G  A Standardization  Perspective
"Second, joint waveform design tailored for both tasks leads to better resource utilization and reduced interference [38]",[38] Waveform Design for MIMO-OFDM Integrated Sensing and Communication  System  An Information Theoretical Approach
Self-interference caused by concurrent transmissions and receptions must be mitigated effectively to preserve both communication quality and sensing fidelity [19],[19] Integrated Sensing and Communication in Coordinated Cellular Networks
"Additionally, standardization efforts are still underway to define common frameworks and metrics for evaluating ISAC performance across diverse use cases [4]",[4] Practical Issues and Challenges in CSI-based Integrated Sensing and  Communication
"These advancements not only support the development of smart cities but also align with broader goals of improving urban infrastructure management, safety, and sustainability [15]",[15] Information-Theoretic Limits of Integrated Sensing and Communication  with Correlated Sensing and Channel States for Vehicular Networks
"Building upon its applications in autonomous driving and industrial IoT, ISAC extends its dual functionality to intelligent traffic control, environmental monitoring, and resource optimization within urban environments [1]",[1] Towards Integrated Sensing and Communications for 6G  A Standardization  Perspective
"For example, in vehicular networks, ISAC enables vehicles to exchange information while detecting their surroundings, optimizing routes dynamically, and reducing congestion [10]",[10] Vehicular Behavior-Aware Beamforming Design for Integrated Sensing and  Communication Systems
"Moreover, incorporating reconfigurable intelligent surfaces (RIS) further enhances both communication reliability and radar detection performance, contributing to smoother traffic flow management [45]",[45] Intelligent Surface Empowered Sensing and Communication  A Novel Mutual  Assistance Design
"Deploying ISAC-enabled sensors across urban areas allows municipalities to gather precise data on pollution levels, weather patterns, and disaster risks without necessitating separate infrastructures for each task [47]","[47] Optical Integrated Sensing and Communication  Architectures, Potentials  and Challenges"
"Furthermore, advanced techniques such as holographic beamforming enable superior resolution in detecting environmental changes over large distances [2], thus supporting comprehensive urban surveillance","[2] A Survey on Integrated Sensing and Communication with Intelligent  Metasurfaces  Trends, Challenges, and Opportunities"
"For instance, ISAC-based systems can detect anomalies in electricity distribution networks and trigger corrective actions autonomously [65]",[65] Integrated Sensing and Communication Driven Digital Twin for Intelligent  Machine Network
"MEC brings computational capabilities closer to end-users, thereby reducing latency and increasing responsiveness in decision-making processes [66]",[66] Survey on Multi-Access Edge Computing for Internet of Things Realization
ISAC systems can accurately identify unauthorized intrusions into restricted zones or detect structural failures in buildings and bridges before they become catastrophic [67],"[67] Over-the-Air Integrated Sensing, Communication, and Computation in IoT  Networks"
"As multiple devices operate within the same spectrum, self-interference and mutual interference must be mitigated to maintain optimal performance [16]",[16] Interference Management for Integrated Sensing and Communication  Systems  A Survey
Advanced algorithms incorporating artificial intelligence (AI) adaptively adjust waveforms and beamforming strategies to minimize interference effects [22],[22] Index Modulation for Integrated Sensing and Communications  A Signal  Processing Perspective
International organizations like the International Telecommunication Union (ITU-R) recognize ISAC as a key enabler for IMT-2030/6G standards [1],[1] Towards Integrated Sensing and Communications for 6G  A Standardization  Perspective
"Satellite constellations and aerial platforms extend the reach of ISAC systems beyond terrestrial boundaries, offering comprehensive coverage for large metropolitan regions [11]",[11] Integrated Sensing and Communications for IoT  Synergies with Key 6G  Technology Enablers
"Studies indicate that ISAC achieves higher spectral efficiency compared to traditional separated systems, translating into cost savings over time [39]",[39] Coverage and Rate Analysis for Integrated Sensing and Communication  Networks
"This integration leverages shared spectrum and hardware resources, enhancing operational efficiency while enabling predictive maintenance—a critical capability for industries reliant on real-time monitoring [11]",[11] Integrated Sensing and Communications for IoT  Synergies with Key 6G  Technology Enablers
The reduced latency and enhanced accuracy in object localization and tracking offered by ISAC make it an ideal solution for diagnosing potential equipment failures before they escalate into costly downtime scenarios [17],[17] Multi-Point Integrated Sensing and Communication  Fusion Model and  Functionality Selection
"When combined with ISAC, this setup achieves unprecedented levels of spatial-temporal resolution, enabling complex tasks like multi-target identification even in challenging indoor locations characterized by numerous obstacles causing multipath effects [40]",[40] Intelligent Surface Empowered Integrated Sensing and Communication  From  Coexistence to Reciprocity
"Over time, these savings contribute significantly to sustainable practices aligning well with global initiatives aimed at combating climate change [3]",[3] Towards Distributed and Intelligent Integrated Sensing and  Communications for 6G Networks
"By progressively adapting machine learning models according to changing traffic patterns, ISAC systems distinguish anomalous behaviors indicative of malicious intrusions more accurately than traditional rule-based systems [68]",[68] Radio Resource Management in Joint Radar and Communication  A  Comprehensive Survey
"By integrating sensing and communication functionalities into a unified framework, ISAC enhances real-time situational awareness, offering advanced capabilities for navigation safety and user interaction [59]",[59] Optimal Precoding Design for Monostatic ISAC Systems  MSE Lower Bound  and DoF Completion
"This dual functionality not only improves communication but also ensures precise environmental sensing, leading to more informed decision-making and enhanced safety [23]",[23] Revealing the Impact of Beamforming in ISAC
"ISAC supports these capabilities by combining highly localized sensing with ultra-reliable low-latency communications (URLLC), ensuring that users remain aware of their immediate surroundings without compromising accuracy or timeliness [69]",[69] Cell-Free ISAC MIMO Systems  Joint Sensing and Communication Beamforming
"For example, when multiple vehicles or drones utilize ISAC for simultaneous operations, effective interference management ensures accurate and timely data delivery [16]",[16] Interference Management for Integrated Sensing and Communication  Systems  A Survey
Distributed multiple-input multiple-output (MIMO) radar techniques alongside coordinated multipoint (CoMP) transmissions ensure comprehensive coverage and improved localization accuracy across large geographical regions [20],"[20] Cooperative ISAC Networks  Performance Analysis, Scaling Laws and  Optimization"
"Studies show that integrating ISAC into existing wireless infrastructures reduces power usage compared to conventional methods, thanks to better exploitation of degrees-of-freedom (DoFs) available in monostatic configurations [24]",[24] The Degrees-of-Freedom in Monostatic ISAC Channels  NLoS Exploitation  vs. Reduction
"AI-driven continual learning approaches further refine ISAC performances over time, adapting dynamically to changing environmental conditions and ensuring long-term stability of AR services [38]",[38] Waveform Design for MIMO-OFDM Integrated Sensing and Communication  System  An Information Theoretical Approach
"Looking ahead, future research directions aim to extend current ISAC capabilities through innovations such as holographic beamforming, semantic communications, and intelligent surfaces [70]",[70] A Perspective on Future Research Directions in Information Theory
Ensuring trustworthiness and protecting sensitive user data necessitate robust encryption mechanisms alongside blockchain-based decentralized cooperation models [71],[71] Security and Privacy Issues for Connected Vehicles
"Edge computing, by its inherent design, reduces latency and enhances real-time responsiveness by bringing computation closer to the data source [1]",[1] Towards Integrated Sensing and Communications for 6G  A Standardization  Perspective
"In an ISAC system, where both communication and sensing functionalities share the same spectrum resources, efficient task processing and prioritization at the network edge are essential [34]",[34] Integrated Sensing and Communication Signals Toward 5G-A and 6G  A  Survey
"Paired with edge computing, this setup enables near-instantaneous decision-making based on local environmental conditions without relying entirely on centralized cloud resources [17]",[17] Multi-Point Integrated Sensing and Communication  Fusion Model and  Functionality Selection
This approach minimizes bandwidth usage while maintaining privacy since sensitive health information remains within the device until necessary [15],[15] Information-Theoretic Limits of Integrated Sensing and Communication  with Correlated Sensing and Channel States for Vehicular Networks
"Edge nodes handle computationally intensive tasks such as image recognition and path planning, offloading less urgent computations to the cloud for optimization [5]","[5] Integrated Sensing and Communication based Outdoor Multi-Target  Detection, Tracking and Localization in Practical 5G Networks"
"Edge computing facilitates advanced signal processing algorithms tailored for ISAC systems, enabling more effective interference avoidance and exploitation strategies [16]",[16] Interference Management for Integrated Sensing and Communication  Systems  A Survey
"For instance, edge nodes can dynamically adjust beamforming patterns and waveform designs based on real-time feedback about channel conditions, thus improving both sensing accuracy and communication throughput [23]",[23] Revealing the Impact of Beamforming in ISAC
Energy-efficient MIMO-ISAC designs have demonstrated substantial reductions in power requirements compared to conventional approaches [35],[35] Energy-Efficient MIMO Integrated Sensing and Communications with On-off  Non-transmission Power
"In such architectures, edge nodes filter and compress raw data locally, transmitting only processed summaries or insights to the cloud [32]",[32] Downlink and Uplink NOMA-ISAC with Signal Alignment
"RIS-assisted ISAC systems exhibit enhanced performance metrics, including higher signal-to-noise ratios (SNRs), lower outage probabilities, and improved spectral efficiency [13]",[13] Intelligent Reflecting Surface assisted Integrated Sensing and  Communication System
"Finally, the rise of distributed intelligent ISAC systems underscores the importance of synergistic relationships among edge computing, cloud integration, and ISAC technologies [36]",[36] Distributed Intelligent Integrated Sensing and Communications  The  6G-DISAC Approach
"In a world where connectivity is ubiquitous, ensuring the confidentiality, authenticity, and availability of transmitted information becomes paramount [34]",[34] Integrated Sensing and Communication Signals Toward 5G-A and 6G  A  Survey
These protocols must not only protect the integrity of communication data but also preserve the accuracy and reliability of sensing information [8],[8] Rethinking the Performance of ISAC System  From Efficiency and Utility  Perspectives
Ensuring that each participant adheres to predefined rules and does not compromise the overall system performance requires sophisticated trust evaluation techniques [20],"[20] Cooperative ISAC Networks  Performance Analysis, Scaling Laws and  Optimization"
Blockchain technology has emerged as a promising solution for fostering trust and enabling decentralized cooperation in connected ecosystems [45],[45] Intelligent Surface Empowered Sensing and Communication  A Novel Mutual  Assistance Design
"This capability is particularly valuable in scenarios involving multi-stakeholder participation, such as vehicular networks or industrial IoT applications, where coordination among independent actors is essential [72]",[72] Perceptive Mobile Network with Distributed Target Monitoring Terminals   Leaking Communication Energy for Sensing
Reconfigurable intelligent surfaces (RISs) have been proposed as effective tools for mitigating such threats by shaping the propagation environment and redirecting signals away from potential adversaries [56],[56] Robust Transmission Design for RIS-Assisted Integrated Sensing and  Communication Systems
"Additionally, RISs can improve the energy efficiency and coverage of ISAC systems while maintaining high levels of security through carefully optimized phase shifts and beamforming designs [57]",[57] Quantized Phase-Shift Design of Active IRS for Integrated Sensing and  Communications
"Furthermore, the integration of artificial intelligence (AI) and machine learning (ML) algorithms offers new possibilities for detecting and responding to security breaches in real-time [63]",[63] Joint and Robust Beamforming Framework for Integrated Sensing and  Communication Systems
"Such adaptive defense mechanisms enable ISAC systems to evolve alongside evolving cyber threats, ensuring sustained resilience and reliability [32]",[32] Downlink and Uplink NOMA-ISAC with Signal Alignment
"Techniques such as differential privacy can be employed to anonymize collected data before processing, thus minimizing the risk of reidentification [28]",[28] STAR-RIS-Assisted Communication Radar Coexistence  Analysis and  Optimization
"Similarly, federated learning allows multiple devices to collaboratively train ML models without sharing raw data, preserving individual privacy while still benefiting from collective insights [15]",[15] Information-Theoretic Limits of Integrated Sensing and Communication  with Correlated Sensing and Channel States for Vehicular Networks
"Finally, standardization efforts play a pivotal role in promoting interoperability and consistency across different ISAC implementations [37]",[37] Integrated Sensing and Communications  Recent Advances and Ten Open  Challenges
This issue is particularly pronounced in monostatic architectures where the same base station (BS) transmits and receives signals for both tasks [19],[19] Integrated Sensing and Communication in Coordinated Cellular Networks
"These methods spatially separate the communication and sensing signals, thereby reducing interference [19]",[19] Integrated Sensing and Communication in Coordinated Cellular Networks
"Cooperative multi-monostatic sensing frameworks offer a promising solution by enabling multiple nodes to collaborate and coordinate their activities, mitigating mutual interference [17]",[17] Multi-Point Integrated Sensing and Communication  Fusion Model and  Functionality Selection
"Additionally, AI-based continual learning approaches adapt ISAC systems to dynamic environments, ensuring robustness against mutual interference [3]",[3] Towards Distributed and Intelligent Integrated Sensing and  Communications for 6G Networks
"Techniques like clutter removal algorithms, including spectral subtraction and wavelet denoising, have proven effective in enhancing target detection in industrial settings [6]",[6] MaxRay  A Raytracing-based Integrated Sensing and Communication  Framework
Waveform design also plays a pivotal role in minimizing clutter effects by tailoring the transmitted signal to meet the specific requirements of both communication and sensing tasks [38],[38] Waveform Design for MIMO-OFDM Integrated Sensing and Communication  System  An Information Theoretical Approach
"For instance, in cooperative ISAC networks, interference from neighboring BSs can enhance target localization accuracy [64]",[64] Integrated Sensing and Communication enabled Multiple Base Stations  Cooperative Sensing Towards 6G
"Similarly, in holographic ISAC systems, large-scale arrays and precise beamforming techniques can transform interference into constructive contributions to overall system performance [2]","[2] A Survey on Integrated Sensing and Communication with Intelligent  Metasurfaces  Trends, Challenges, and Opportunities"
"On the hardware side, advancements in antenna design, power amplifiers, and RF front-ends are essential for reducing interference at the source [4]",[4] Practical Issues and Challenges in CSI-based Integrated Sensing and  Communication
Software solutions include deep learning-based schemes for optimizing waveform design and beamforming configurations [73],[73] Deep Learning-based Design of Uplink Integrated Sensing and  Communication
These schemes handle non-convex optimization problems and provide robust performance even under imperfect channel state information (CSI) conditions [8],[8] Rethinking the Performance of ISAC System  From Efficiency and Utility  Perspectives
These techniques aim to find Pareto-optimal solutions that maximize the weighted sum of normalized sensing rate and normalized communication rate while minimizing interference [73],[73] Deep Learning-based Design of Uplink Integrated Sensing and  Communication
"Finally, standardization efforts are underway to define common frameworks, metrics, and protocols for interference management in ISAC systems [1]",[1] Towards Integrated Sensing and Communications for 6G  A Standardization  Perspective
"To support both communication and sensing functionalities within the same frequency band, antennas must provide high gain and low interference levels [2]","[2] A Survey on Integrated Sensing and Communication with Intelligent  Metasurfaces  Trends, Challenges, and Opportunities"
"For instance, phased-array antennas, commonly used in radar systems due to their electronic beam-steering capabilities, increase system complexity and power consumption, creating a delicate balance between performance and practicality [34]",[34] Integrated Sensing and Communication Signals Toward 5G-A and 6G  A  Survey
High-efficiency amplifiers are crucial for reliable long-distance and wide-bandwidth operation [17],[17] Multi-Point Integrated Sensing and Communication  Fusion Model and  Functionality Selection
"In ISAC scenarios, RF front-ends must handle signals across multiple domains simultaneously, introducing distortions and interferences that degrade overall performance unless mitigated [16]",[16] Interference Management for Integrated Sensing and Communication  Systems  A Survey
IRS relies on large arrays of reconfigurable elements to manipulate electromagnetic waves effectively [41],[41] The Rise of Intelligent Reflecting Surfaces in Integrated Sensing and  Communications Paradigms
"Conversely, adopting state-of-the-art technologies such as holographic arrays or fully digital beamformers delivers superior outcomes yet entails prohibitively high investments for many applications [21]",[21] Spatial Path Index Modulation in mmWave THz-Band Integrated Sensing and  Communications
Balancing these competing interests requires ingenuity in architectural design alongside novel algorithmic approaches tailored specifically for ISAC contexts [15],[15] Information-Theoretic Limits of Integrated Sensing and Communication  with Correlated Sensing and Channel States for Vehicular Networks
"Mitigation strategies, ranging from calibration routines to enhanced redundancy schemes, aim to counteract these effects but introduce added layers of sophistication complicating already intricate designs [22]",[22] Index Modulation for Integrated Sensing and Communications  A Signal  Processing Perspective
"Energy efficiency is a critical concern in the development and deployment of Integrated Sensing and Communication (ISAC) systems, particularly as they become integral to 5G/6G networks [7]",[7] Integrated Sensing and Communications  A Mutual Information-Based  Framework
"For example, designing waveforms that meet the requirements of both domains demands advanced signal processing techniques, which can be computationally intensive and energy-consuming [17]",[17] Multi-Point Integrated Sensing and Communication  Fusion Model and  Functionality Selection
Interference management further complicates energy efficiency in ISAC systems [16],[16] Interference Management for Integrated Sensing and Communication  Systems  A Survey
"IRS technology allows precise control over electromagnetic waves via reconfigurable elements, improving resource utilization and minimizing the need for high-power transmitters [40]",[40] Intelligent Surface Empowered Integrated Sensing and Communication  From  Coexistence to Reciprocity
"Multi-objective optimization frameworks have been developed to balance the competing demands of sensing and communication, ensuring optimal performance under given constraints [8]",[8] Rethinking the Performance of ISAC System  From Efficiency and Utility  Perspectives
"Spatial path index modulation (SPIM), for instance, exploits multipath wireless channels to transmit extra information bits via spatial paths, boosting spectral efficiency and reducing power consumption [21]",[21] Spatial Path Index Modulation in mmWave THz-Band Integrated Sensing and  Communications
"Additionally, index modulation (IM) has been explored as a method to embed information-bearing communication symbols into radar waveforms, enabling simultaneous sensing and communication with minimal energy overhead [22]",[22] Index Modulation for Integrated Sensing and Communications  A Signal  Processing Perspective
Spectrum sharing mechanisms must be carefully designed to facilitate coexistence among technologies while utilizing available spectrum efficiently [74],[74] Survey of Spectrum Sharing for Inter-Technology Coexistence
One primary challenge in standardizing ISAC lies in the development of unified performance metrics that can effectively measure both sensing and communication capabilities [19],[19] Integrated Sensing and Communication in Coordinated Cellular Networks
"For instance, mutual information (MI) has been proposed as a potential unifying metric due to its applicability in both domains [38]",[38] Waveform Design for MIMO-OFDM Integrated Sensing and Communication  System  An Information Theoretical Approach
"Various architectures have been explored, including monostatic, multistatic, and cooperative designs [17]",[17] Multi-Point Integrated Sensing and Communication  Fusion Model and  Functionality Selection
"Monostatic architectures, for example, offer simplicity but suffer from self-interference issues when simultaneous transmission and reception occur at the same base station [59]",[59] Optimal Precoding Design for Monostatic ISAC Systems  MSE Lower Bound  and DoF Completion
"In contrast, multistatic and cooperative architectures mitigate self-interference by spatially separating transmitters and receivers, albeit at the cost of increased complexity [44]",[44] Cooperative Cell-Free ISAC Networks  Joint BS Mode Selection and  Beamforming Design
The integration of reconfigurable intelligent surfaces (RIS) adds another layer of complexity to ISAC standardization [46],[46] Dual-Functional MIMO Beamforming Optimization for RIS-Aided Integrated  Sensing and Communication
"However, standardizing RIS-assisted ISAC requires addressing challenges such as quantized phase-shift design, power allocation strategies, and coordination among multiple RIS units [57]",[57] Quantized Phase-Shift Design of Active IRS for Integrated Sensing and  Communications
"ISAC systems inherently face various types of interference, including self-interference, mutual interference, and clutter [16]",[16] Interference Management for Integrated Sensing and Communication  Systems  A Survey
Techniques such as joint beamforming optimization and coordinated multipoint (CoMP) operations have shown promise in mitigating cross-link interference in multi-cell setups [27],[27] Precoding for Multi-Cell ISAC  from Coordinated Beamforming to  Coordinated Multipoint and Bi-Static Sensing
"Spectrum sharing plays a pivotal role in enabling ISAC, yet existing regulations often prioritize either communication or sensing functions rather than accommodating both simultaneously [15]",[15] Information-Theoretic Limits of Integrated Sensing and Communication  with Correlated Sensing and Channel States for Vehicular Networks
"Moreover, ensuring cybersecurity and privacy protection in ISAC systems will be essential as they become integral components of smart cities, autonomous driving, and other connected ecosystems [75]",[75] Multiple-Target Detection in Cell-Free Massive MIMO-Assisted ISAC
Emerging trends such as non-orthogonal multiple access (NOMA) further complicate standardization efforts by introducing additional layers of complexity in resource allocation and signal processing [48],[48] NOMA for Integrating Sensing and Communications towards 6G  A Multiple  Access Perspective
Simulation studies conducted under controlled conditions provide valuable insights but may not fully capture the intricacies of real-world deployments [28],[28] STAR-RIS-Assisted Communication Radar Coexistence  Analysis and  Optimization
"For example, areas not adequately covered by any device experience high sensing uncertainties exacerbated by fading and interference [17]",[17] Multi-Point Integrated Sensing and Communication  Fusion Model and  Functionality Selection
"According to ""Rethinking the Performance of ISAC System: From Efficiency and Utility Perspectives"" [76], the trade-off between ergodic capacity with imperfect channel estimation and the ergodic Cramér-Rao bound (CRB) for range sensing directly impacts system resolution [8]",[8] Rethinking the Performance of ISAC System  From Efficiency and Utility  Perspectives;[76] Data
"For instance, the fusion model proposed in [17] leverages hypothesis testing and optimal voting analysis to effectively combine outputs from multiple devices, improving both sensing precision and communication reliability [17]",[17] Multi-Point Integrated Sensing and Communication  Fusion Model and  Functionality Selection
"The implementation of spatial path index modulation (SPIM), as discussed in [21], exemplifies this technique's potential",[21] Spatial Path Index Modulation in mmWave THz-Band Integrated Sensing and  Communications
"SPIM transmits additional information bits via modulating spatial paths, thereby enhancing spectral efficiency and providing richer spatial domain information to mitigate coverage gaps and improve resolution [21]",[21] Spatial Path Index Modulation in mmWave THz-Band Integrated Sensing and  Communications
"In [50], the superimposition of sensing pilots onto data symbols reduces pilot overhead while maintaining high spectral efficiency",[50] Bayesian Learning for Double-RIS Aided ISAC Systems with Superimposed  Pilots and Data
"Additionally, the structure-aware sparse Bayesian learning framework uses decoded data symbols as side information to improve sensing performance, addressing resolution degradation challenges [50]",[50] Bayesian Learning for Double-RIS Aided ISAC Systems with Superimposed  Pilots and Data
"As shown in [13], IRS deployment amplifies the signal-to-noise ratio (SNR) at the radar receiver, improving radar detection probability and reducing the Cramér-Rao Lower Bound (CRLB) for ranging and velocity estimation [13]",[13] Intelligent Reflecting Surface assisted Integrated Sensing and  Communication System
"Unlike traditional planar wave assumptions suited for far-field distances, spherical wave models consider propagation characteristics in the near-field region, offering a more accurate representation of electromagnetic field distribution [6]",[6] MaxRay  A Raytracing-based Integrated Sensing and Communication  Framework
"By incorporating near-field effects into waveform design and channel modeling, researchers can achieve higher resolution and precision in target detection and localization [77]",[77] Integrated Sensing and Communication Channel Modeling  A Survey
"Waveform designs based on mutual information (MI) metrics have demonstrated superior performance in managing correlated fading effects, thereby improving overall system efficiency [52]",[52] Mutual Information Metrics for Uplink MIMO-OFDM Integrated Sensing and  Communication System
Multi-point ISAC (MPISAC) systems exploit redundancy in multi-view data to improve sensing performance while maintaining efficient communication [17],[17] Multi-Point Integrated Sensing and Communication  Fusion Model and  Functionality Selection
"By optimizing the reflection coefficients of RIS elements, it becomes possible to mitigate interference, extend coverage, and enhance resolution simultaneously [40]",[40] Intelligent Surface Empowered Integrated Sensing and Communication  From  Coexistence to Reciprocity
A study exploring uplink ISAC systems highlights the effectiveness of DL-based schemes in jointly optimizing sensing transmit waveforms and communication receive beamforming [73],[73] Deep Learning-based Design of Uplink Integrated Sensing and  Communication
Large-scale metasurface arrays equipped with precise beamforming capabilities enable simultaneous transmission of focused beams for communication and wide-area scanning for sensing purposes [36],[36] Distributed Intelligent Integrated Sensing and Communications  The  6G-DISAC Approach
"This approach aligns well with 5G/6G networks, where communication and sensing are deeply integrated [34]",[34] Integrated Sensing and Communication Signals Toward 5G-A and 6G  A  Survey
"For instance, in autonomous driving scenarios, an ISAC system may prioritize transmitting critical sensory data about nearby vehicles or pedestrians while omitting less relevant environmental details [1]",[1] Towards Integrated Sensing and Communications for 6G  A Standardization  Perspective
"These insights facilitate more efficient waveform design and resource allocation strategies, ensuring optimal use of valuable spectrum resources [36]",[36] Distributed Intelligent Integrated Sensing and Communications  The  6G-DISAC Approach
"Furthermore, integrating semantic communications into ISAC frameworks complements emerging trends such as edge computing and multi-access edge computing (MEC), which emphasize processing data closer to its source [66]",[66] Survey on Multi-Access Edge Computing for Internet of Things Realization
"While AI-based methods hold promise, they necessitate extensive training datasets and computational resources, potentially complicating already intricate ISAC architectures [16]",[16] Interference Management for Integrated Sensing and Communication  Systems  A Survey
