sentence,references
The necessity for transparency becomes paramount here; users deserve clear insights into how their personal data gets utilized during system operations [57],[57] Efficient Human-AI Coordination via Preparatory Language-based  Convention
"For example, incorporating explainability features allows end-users to better understand the reasoning behind decisions made by multi-agent systems [89]",[89] Towards Reasoning in Large Language Models via Multi-Agent Peer Review  Collaboration
"Moreover, ensuring robust alignment with human values necessitates designing LLM architectures capable of adapting flexibly under evolving moral frameworks [56]",[56] Scalable Multi-Robot Collaboration with Large Language Models   Centralized or Decentralized Systems
Another dimension involves creating benchmarks tailored specifically towards evaluating whether LLM-based multi-agent systems comply with established ethical guidelines [90],[90] LLM-Coordination  Evaluating and Analyzing Multi-agent Coordination  Abilities in Large Language Models
"Additionally, fostering collaboration between different types of agents, including those representing varied perspectives, contributes positively toward promoting inclusivity within these systems [23]",[23] ReConcile  Round-Table Conference Improves Reasoning via Consensus among  Diverse LLMs
Efforts directed at identifying and mitigating potential sources of prejudice require continuous vigilance alongside periodic reassessments of prevailing practices employed throughout research communities involved in advancing this field [80],[80] S-Agents  Self-organizing Agents in Open-ended Environments
"Achieving comprehensive resolution demands coordinated efforts spanning multiple disciplines including computer science, philosophy, psychology, sociology, legal studies, and business ethics [91]",[91] Transforming Competition into Collaboration  The Revolutionary Role of  Multi-Agent Systems and Language Models in Modern Organizations
"Hallucination refers to the generation of information that is incorrect or unsupported by evidence, which can occur when LLMs produce outputs that seem plausible but are inaccurate [64]",[64] Reasoning with Language Model is Planning with World Model
"Consequently, LLMs may generate responses based on incomplete or erroneous patterns within their training data [29]",[29] KnowAgent  Knowledge-Augmented Planning for LLM-Based Agents
"The ""KnowAgent"" framework introduces an action knowledge base and self-learning strategy to constrain planning trajectories, thereby reducing hallucinations [29]",[29] KnowAgent  Knowledge-Augmented Planning for LLM-Based Agents
"For instance, in healthcare applications, enforcing medical protocols as part of the planning mechanism can limit the likelihood of hallucinatory treatments being recommended [92]",[92] TwoStep  Multi-agent Task Planning using Classical Planners and Large  Language Models
"MCTS allows for systematic exploration of possible action sequences, enabling agents to evaluate the plausibility of different options before committing to a particular course of action [60]",[60] Can Large Language Models Play Games  A Case Study of A Self-Play  Approach
"Furthermore, MCTS-based methods enable agents to incorporate feedback from the environment during execution, allowing them to correct any initial missteps caused by hallucinations [27]",[27] Language Agent Tree Search Unifies Reasoning Acting and Planning in  Language Models
"Additionally, while combining LLMs with external knowledge bases enhances accuracy, it also increases complexity and potential points of failure [63]",[63] Hybrid Search for Efficient Planning with Completeness Guarantees
Providing users with insights into how decisions were made helps build confidence in the system despite occasional inaccuracies [93],[93] SayCanPay  Heuristic Planning with Large Language Models using Learnable  Domain Knowledge
"Techniques such as chain-of-thought reasoning encourage LLMs to articulate intermediate steps leading up to final conclusions, offering opportunities for human oversight and intervention when necessary [64]",[64] Reasoning with Language Model is Planning with World Model
"In autonomous driving scenarios, ensuring accurate predictions about other traffic participants' behaviors becomes essential for safe navigation [34]",[34] Learning Online Belief Prediction for Efficient POMDP Planning in  Autonomous Driving
"Utilizing recurrent neural networks alongside memory mechanisms facilitates better understanding of dynamic environments, minimizing chances of misinterpretation [61]",[61] Decentralized Cooperative Planning for Automated Vehicles with  Continuous Monte Carlo Tree Search
"Through iterative updates based on past experiences, LLMs become increasingly adept at distinguishing between factual and fabricated information over time [94]",[94] Extended Tree Search for Robot Task and Motion Planning
"For instance, in autonomous driving applications, agents must accurately perceive and predict the movements of other vehicles, pedestrians, and obstacles [95]",[95] An In-depth Survey of Large Language Model-based Artificial Intelligence  Agents
Integrating specialized spatial reasoning modules or leveraging external knowledge sources can enhance the system's ability to handle such tasks effectively [43],[43] Can Knowledge Graphs Reduce Hallucinations in LLMs    A Survey
"Maintaining and updating contextual awareness over time is essential for effective decision-making, especially in dynamic environments where context evolves rapidly [45]",[45] Enhancing Large Language Model with Self-Controlled Memory Framework
"Incorporating memory mechanisms, such as working memory frameworks inspired by cognitive psychology, has shown promise in improving continuity during intricate tasks [46]",[46] Empowering Working Memory for Large Language Model Agents
"Additionally, adaptable memory mechanisms like RecallM emphasize temporal understanding and belief updating, further enhancing the agent's ability to retain relevant context [44]",[44] RecallM  An Adaptable Memory Mechanism with Temporal Understanding for  Large Language Models
Balancing autonomy and alignment among agents operating in shared contexts poses a notable obstacle [20],[20] Balancing Autonomy and Alignment  A Multi-Dimensional Taxonomy for  Autonomous LLM-powered Multi-Agent Architectures
"Moreover, limitations in handling high-order historical information hinder optimal reasoning under heavy loads of past data [96], impacting planning, prediction, and proactive decision-making",[96] Enhancing Temporal Knowledge Graph Forecasting with Large Language  Models via Chain-of-History Reasoning
"To address these challenges, researchers have explored integrating external knowledge sources, such as knowledge graphs, which reduce hallucinations and improve reasoning accuracy [43]",[43] Can Knowledge Graphs Reduce Hallucinations in LLMs    A Survey
"Observation-driven frameworks also enable agents to harness rich cognitive potentials embedded in vast knowledge repositories [97], enriching their reasoning capabilities",[97] ODA  Observation-Driven Agent for integrating LLMs and Knowledge Graphs
"One key challenge is the susceptibility of LLMs to incorrect patient self-diagnosis, which can lead to erroneous medical conclusions [68]",[68] Language models are susceptible to incorrect patient self-diagnosis in  medical applications
"LLMs must operate within established boundaries to prevent the generation of harmful content, especially in sensitive domains like healthcare [98]",[98] Challenges of GPT-3-based Conversational Agents for Healthcare
"Researchers have investigated techniques such as dynamic model selection to enhance resilience, choosing submodels based on task-specific requirements and dependencies [53]",[53] Towards Robust Multi-Modal Reasoning via Model Selection
"Systems like ArgMed-Agents use argumentation schemes to construct coherent explanations for clinical decisions, improving both accuracy and interpretability [99]",[99] ArgMed-Agents  Explainable Clinical Decision Reasoning with Large  Language Models via Argumentation Schemes
Privacy-preserving methods should be integrated into the design of LLM-based systems to protect sensitive data [100],[100] Enhancing Small Medical Learners with Privacy-preserving Contextual  Prompting
"Techniques such as iterative co-training allow for continuous refinement of agent behaviors through human feedback loops, promoting consistency and societal alignment across diverse contexts [101]",[101] Polaris  A Safety-focused LLM Constellation Architecture for Healthcare
"While substantial progress has been made in designing these systems, their effectiveness often lacks thorough quantification [102]",[102] AgentsCoDriver  Large Language Model Empowered Collaborative Driving  with Lifelong Learning
"Current benchmarks predominantly focus on single-agent performance or traditional AI systems [77], rarely accounting for the complexities introduced by collaborative decision-making among multiple agents",[77] Evaluation of Large Language Models for Decision Making in Autonomous  Driving
"For example, evaluating how well an agent adapts its behavior based on contextual information shared by others during collaborative tasks requires sophisticated frameworks that go beyond existing benchmarks [20]",[20] Balancing Autonomy and Alignment  A Multi-Dimensional Taxonomy for  Autonomous LLM-powered Multi-Agent Architectures
"Another critical gap lies in assessing interpretability and transparency, which are essential for building trust and ensuring alignment with human values [76]",[76] Empowering Autonomous Driving with Large Language Models  A Safety  Perspective
"Moreover, benchmarking challenges arise because most datasets used for evaluation are insufficiently diverse to represent all possible scenarios faced by LLM-based multi-agent systems [71]",[71] Applications of Large Scale Foundation Models for Autonomous Driving
"Consequently, evaluations may overestimate system capabilities while underestimating risks associated with unexpected inputs or adversarial attacks [103]",[103] Hybrid Reasoning Based on Large Language Models for Autonomous Car  Driving
Evaluation methodologies tend to focus on short-term performance gains without considering how agents evolve over extended periods through interactions and feedback loops [104],[104] Scalable Decentralized Cooperative Platoon using Multi-Agent Deep  Reinforcement Learning
"Incorporating visual, textual, and sensor data enhances functionality significantly [105], yet comprehensive evaluation frameworks capable of analyzing multimodal integration remain scarce",[105] DriveGPT4  Interpretable End-to-end Autonomous Driving via Large  Language Model
"Peer reviews could provide valuable insights into collaboration dynamics, helping identify strengths and weaknesses in group performance [78]",[78] BOLAA  Benchmarking and Orchestrating LLM-augmented Autonomous Agents
"Such protocols would allow researchers to examine various aspects of agent competence, including flexibility, responsiveness, and creativity [74]",[74] Prompting Multi-Modal Tokens to Enhance End-to-End Autonomous Driving  Imitation Learning with LLMs
"Reasoning in LLM-based agents encompasses logical inference, problem-solving, and contextual understanding [50]","[50] MAgIC  Investigation of Large Language Model Powered Multi-Agent in  Cognition, Adaptability, Rationality and Collaboration"
"Decision-making focuses on the ability of agents to select optimal actions based on environmental conditions, long-term goals, and interactions with other agents [11]",[11] Playing repeated games with Large Language Models
Communication effectiveness is evaluated by examining how well information is shared among agents to achieve common objectives [106],[106] A Review of Cooperation in Multi-agent Learning
"ToM refers to an agent's ability to understand the mental states, beliefs, and intentions of others [7]",[7] Theory of Mind for Multi-Agent Collaboration via Large Language Models
"For instance, cooperative text games have demonstrated emergent collaborative behaviors in LLM-based agents, although challenges remain regarding planning optimization due to issues like managing long-horizon contexts and task-state hallucination [7]",[7] Theory of Mind for Multi-Agent Collaboration via Large Language Models
"A widely used framework for this purpose is the Iterated Prisoner's Dilemma (IPD), which tests cooperation versus defection tendencies under varying conditions [8]",[8] Cooperation Dynamics in Multi-Agent Systems  Exploring Game-Theoretic  Scenarios with Mean-Field Equilibria
"Advanced versions, such as those involving Zero-Determinant (ZD) strategies, explore fairness and cooperation enforcement mechanisms [107]",[107] Steering control of payoff-maximizing players in adaptive learning  dynamics
One approach involves evaluating spontaneous collaborations among competing LLM agents in unstructured environments [24],[24] Shall We Talk  Exploring Spontaneous Collaborations of Competing LLM  Agents
"Another methodology analyzes dialogue patterns generated during multi-agent discussions, focusing on coherence, relevance, and strategic alignment [2]",[2] States as Strings as Strategies  Steering Language Models with  Game-Theoretic Solvers
Examples include game-theoretic simulations specifically designed to probe collaboration mechanisms within heterogeneous populations of agents [108],[108] On Blockchain We Cooperate  An Evolutionary Game Perspective
"Key indicators might include convergence rates towards stable equilibria, resource utilization efficiency, and fault tolerance levels exhibited under stress conditions [83]","[83] Developing, Evaluating and Scaling Learning Agents in Multi-Agent  Environments"
"Additionally, ethical considerations necessitate assessments around bias mitigation, fairness promotion, and value alignment processes [12]",[12] CERN for AGI  A Theoretical Framework for Autonomous Simulation-Based  Artificial Intelligence Testing and Alignment
"Specific attention should also be given to fine-grained aspects such as environment comprehension, partner modeling, joint planning, and cognitive architectures supporting coordination activities [90]",[90] LLM-Coordination  Evaluating and Analyzing Multi-agent Coordination  Abilities in Large Language Models
Comprehensive frameworks integrate insights from theoretical foundations rooted in game theory and evolutionary computation alongside empirical observations gathered via rigorous experimentation [3],[3] Mathematics of multi-agent learning systems at the interface of game  theory and artificial intelligence
A pivotal benchmark focuses on the collaborative problem-solving ability of LLM-based multi-agent systems [13],[13] Navigating Complexity  Orchestrated Problem Solving with Multi-Agent  LLMs
Another critical benchmark evaluates planning capabilities in LLM-based agents [84],[84] Understanding the planning of LLM agents  A survey
"By measuring these aspects, benchmarks reveal the extent to which agents can autonomously plan and execute tasks, including their adaptability to dynamic environments [109]",[109] Combined Top-Down and Bottom-Up Approaches to Performance-guaranteed  Integrated Task and Motion Planning of Cooperative Multi-agent Systems
Coordination mechanisms within multi-agent systems are also evaluated through benchmarks [16],[16] MetaGPT  Meta Programming for A Multi-Agent Collaborative Framework
Memory mechanisms constitute another dimension assessed by benchmarks [55],[55] A Survey on the Memory Mechanism of Large Language Model based Agents
Ethical considerations play a significant role in benchmarking LLM-based multi-agent systems [20],[20] Balancing Autonomy and Alignment  A Multi-Dimensional Taxonomy for  Autonomous LLM-powered Multi-Agent Architectures
"Scalability is further assessed through benchmarks [110], evaluating the system's ability to handle increasing numbers of agents or more complex tasks without performance degradation",[110] Do We Really Need a Complex Agent System  Distill Embodied Agent into a  Single Model
Systems like STEVE-2 exemplify this by employing hierarchical knowledge distillation frameworks for superior open-ended task performance [110],[110] Do We Really Need a Complex Agent System  Distill Embodied Agent into a  Single Model
"Robust multi-modal reasoning capabilities are tested via benchmarks [53], examining agents' abilities to integrate diverse AI models for complex challenges",[53] Towards Robust Multi-Modal Reasoning via Model Selection
Human-agent collaboration is assessed using benchmarks that evaluate interaction quality [111],[111] Investigating Agency of LLMs in Human-AI Collaboration Tasks
"In healthcare, benchmarks assess medical decision-making accuracy and personalized treatment planning [18]",[18] Large language model empowered participatory urban planning
"In autonomous driving, they measure perception, reasoning, and collaborative driving effectiveness [25]",[25] Embodied LLM Agents Learn to Cooperate in Organized Teams
"Similarly, in financial sentiment analysis, benchmarks gauge advanced market prediction and portfolio management optimization [112]",[112] FinMem  A Performance-Enhanced LLM Trading Agent with Layered Memory and  Character Design
"For example, the Blocks World environment examines how two LLM agents with unique goals and skills collaborate to build a target structure [82]",[82] Your Co-Workers Matter  Evaluating Collaborative Capabilities of  Language Models in Blocks World
"Similarly, the AgentCoord framework introduces visual exploration tools for designing coordination strategies, enabling users to convert general goals into executable strategies through structured representations [22]",[22] AgentCoord  Visually Exploring Coordination Strategy for LLM-based  Multi-Agent Collaboration
MetaAgents investigates LLMs' ability to coordinate in social contexts by simulating job fair scenarios [113],[113] MetaAgents  Simulating Interactions of Human Behaviors for LLM-based  Task-oriented Coordination via Collaborative Generative Agents
"For pure coordination evaluations, the LLM-Coordination Benchmark assesses LLM performance in two tasks: Agentic Coordination and Coordination Question Answering (QA) [90]",[90] LLM-Coordination  Evaluating and Analyzing Multi-agent Coordination  Abilities in Large Language Models
The study Embodied LLM Agents Learn to Cooperate in Organized Teams explores prompt-based organization structures to mitigate issues arising from over-reporting and compliance in multi-agent cooperation [25],[25] Embodied LLM Agents Learn to Cooperate in Organized Teams
"S-Agents proposes a ""tree of agents"" structure, ""hourglass agent architecture,"" and ""non-obstructive collaboration"" method to enable asynchronous task execution among agents [80]",[80] S-Agents  Self-organizing Agents in Open-ended Environments
MedAgents introduces a Multi-disciplinary Collaboration (MC) framework for medical reasoning using role-playing settings [88],[88] MedAgents  Large Language Models as Collaborators for Zero-shot Medical  Reasoning
Efficient Human-AI Coordination via Preparatory Language-based Convention employs large language models to develop action plans guiding both humans and AI [57],[57] Efficient Human-AI Coordination via Preparatory Language-based  Convention
Scalable Multi-Robot Collaboration with Large Language Models investigates token-efficient LLM planning frameworks for multi-robot coordination [56],[56] Scalable Multi-Robot Collaboration with Large Language Models   Centralized or Decentralized Systems
"In ad hoc teamwork scenarios, CodeAct equips LLMs with enhanced memory and code-driven reasoning to address hallucinations in communication during natural language-driven collaborations [59]",[59] Cooperation on the Fly  Exploring Language Agents for Ad Hoc Teamwork in  the Avalon Game
"On the Multi-turn Instruction Following for Conversational Web Agents develops the Self-MAP framework, employing memory utilization and self-reflection techniques to overcome limited context length issues [114]",[114] On the Multi-turn Instruction Following for Conversational Web Agents
"For instance, assigning specific roles or tasks to each agent allows evaluators to measure both individual contributions and group synergy against predefined benchmarks [31]",[31] Scalable Anytime Planning for Multi-Agent MDPs
Peer reviews can range from simple validation checks to more intricate critiques aimed at enhancing future performance [64],[64] Reasoning with Language Model is Planning with World Model
A compelling example of this paradigm is found in research on decentralized cooperative planning for automated vehicles [61],[61] Decentralized Cooperative Planning for Automated Vehicles with  Continuous Monte Carlo Tree Search
"Some rely on centralized control, which can become bottlenecks when scaled, while others adopt fully distributed paradigms capable of sustaining larger populations effectively [115]",[115] Subdimensional Expansion Using Attention-Based Learning For Multi-Agent  Path Finding
Papers discussing hybrid search strategies with completeness guarantees provide insights into augmenting subgoal search methods [63],[63] Hybrid Search for Efficient Planning with Completeness Guarantees
Investigations into online speedup learning for optimal planning offer ways to refine heuristic selection based on contextual cues [36],[36] Online Speedup Learning for Optimal Planning
"Finally, integrating domain-specific knowledge bases into generalizable frameworks enhances proficiency across varying operational settings [29]",[29] KnowAgent  Knowledge-Augmented Planning for LLM-Based Agents
"Fine-grained and dynamic evaluation protocols play a pivotal role in advancing LLM-based multi-agent systems, providing deeper insights into agent performance through diverse and context-specific testing scenarios [95]",[95] An In-depth Survey of Large Language Model-based Artificial Intelligence  Agents
"By simulating changing environments or introducing unforeseen challenges, these protocols push agents to adjust their strategies accordingly [40]",[40] TimeArena  Shaping Efficient Multitasking Language Agents in a  Time-Aware Simulation
"For example, the ""TimeArena"" environment incorporates complex temporal dynamics, requiring agents to prioritize and multitask effectively while maintaining high accuracy and efficiency [40]",[40] TimeArena  Shaping Efficient Multitasking Language Agents in a  Time-Aware Simulation
"The ""ExpTime"" dataset exemplifies this by challenging agents with explainable temporal reasoning tasks, where they must predict future events based on past contexts and provide clear justifications for their predictions [116]",[116] Back to the Future  Towards Explainable Temporal Reasoning with Large  Language Models
"RecallM demonstrates fourfold effectiveness compared to vector databases in updating stored knowledge, highlighting the necessity of rigorous memory tests [44]",[44] RecallM  An Adaptable Memory Mechanism with Temporal Understanding for  Large Language Models
"Additionally, frameworks such as ""Memory Sandbox: Transparent and Interactive Memory Management for Conversational Agents"" introduce user-centric approaches, allowing humans to influence what the model retains or forgets [47]",[47] Memory Sandbox  Transparent and Interactive Memory Management for  Conversational Agents
"Research on Theory of Mind (ToM) reveals emergent collaborative behaviors during multi-agent text games, though limitations exist in handling long-horizon contexts and task hallucinations [7]",[7] Theory of Mind for Multi-Agent Collaboration via Large Language Models
KG-Agent employs an iteration mechanism that dynamically selects tools while updating knowledge memory during complex reasoning processes [39],[39] KG-Agent  An Efficient Autonomous Agent Framework for Complex Reasoning  over Knowledge Graph
"The MS-GQA dataset introduced in ""Towards Robust Multi-Modal Reasoning via Model Selection"" addresses model selection challenges in multi-step reasoning scenarios, facilitating robustification through user inputs and subtask dependencies [53]",[53] Towards Robust Multi-Modal Reasoning via Model Selection
"External memory systems allow agents to store and retrieve relevant data across multiple interactions, which is particularly beneficial in collaborative scenarios where agents must maintain shared knowledge about the environment and each other's actions [25]",[25] Embodied LLM Agents Learn to Cooperate in Organized Teams
"To address this limitation, future research could explore methods for creating fine-grained memory structures capable of distinguishing between subtle differences in context or agent behavior [50]","[50] MAgIC  Investigation of Large Language Model Powered Multi-Agent in  Cognition, Adaptability, Rationality and Collaboration"
"PGMs provide a powerful framework for representing uncertain relationships and dependencies, making them well-suited for modeling the dynamic and often unpredictable nature of multi-agent interactions [50]","[50] MAgIC  Investigation of Large Language Model Powered Multi-Agent in  Cognition, Adaptability, Rationality and Collaboration"
Developing techniques for resolving these inconsistencies while preserving valuable insights will be crucial for fostering reliable collaboration [6],[6] Exploring Collaboration Mechanisms for LLM Agents  A Social Psychology  View
Combining these two forms of memory enables agents to draw upon both personal experience and broader contextual understanding when engaging in collaborative tasks [7],[7] Theory of Mind for Multi-Agent Collaboration via Large Language Models
Ensuring privacy and security in how memories are stored and accessed becomes increasingly important as these systems become more interconnected [12],[12] CERN for AGI  A Theoretical Framework for Autonomous Simulation-Based  Artificial Intelligence Testing and Alignment
"For example, one study demonstrated the effectiveness of imposing organizational prompts on LLM agents to reduce communication costs and improve team efficiency [25]",[25] Embodied LLM Agents Learn to Cooperate in Organized Teams
"Another investigation introduced a novel benchmarking framework incorporating games like Cost Sharing and Multi-player Prisoner’s Dilemma to evaluate LLMs’ judgment, reasoning, and cooperation abilities under varying memory conditions [50]","[50] MAgIC  Investigation of Large Language Model Powered Multi-Agent in  Cognition, Adaptability, Rationality and Collaboration"
Current multi-agent systems often rely on simple message-passing schemes that may not fully exploit the potential of LLMs for natural language understanding and generation [117],"[117] Exploring Large Language Model based Intelligent Agents  Definitions,  Methods, and Prospects"
"For instance, adopting hierarchical communication structures where specialized sub-agents collaborate under the guidance of an orchestrating agent could improve both efficiency and scalability [13]",[13] Navigating Complexity  Orchestrated Problem Solving with Multi-Agent  LLMs
"Memory allows agents to retain knowledge about past interactions, maintain context across multiple rounds of dialogue, and learn from previous experiences [55]",[55] A Survey on the Memory Mechanism of Large Language Model based Agents
"An illustrative example comes from FinMem, which uses layered memory modules to enhance decision-making processes within financial trading contexts [112]",[112] FinMem  A Performance-Enhanced LLM Trading Agent with Layered Memory and  Character Design
"Symbolic representations offer precise control over logical operations and rule-based deductions, whereas deep learning excels at pattern recognition and probabilistic modeling [19]",[19] Synergistic Integration of Large Language Models and Cognitive  Architectures for Robust AI  An Exploratory Analysis
Traditional benchmarks typically emphasize individual agent competencies but rarely assess how well they function as part of cohesive teams [87],[87] Evaluation Gaps in Machine Learning Practice
"One promising method entails simulating realistic scenarios involving diverse stakeholders interacting under varying conditions, thereby testing resilience against uncertainty and ambiguity inherent in many practical applications such as urban mobility planning [118] or software engineering projects [15]",[15] LLM-Based Multi-Agent Systems for Software Engineering  Vision and the  Road Ahead;[118] Large Language Model for Participatory Urban Planning
"As autonomous decision-making becomes more pervasive, ensuring alignment between artificial entities' actions and societal values grows evermore crucial [119]",[119] Ethical Considerations for AI Researchers
"Additionally, mechanisms promoting transparency throughout the entire lifecycle—from design phase through deployment—will build trust amongst end-users who rely upon these sophisticated tools daily [120]",[120] An HCAI Methodological Framework  Putting It Into Action to Enable  Human-Centered AI
One promising direction involves enhancing the interpretability and explainability of LLM-based multi-agent systems [121],[121] A Taxonomy for Human-LLM Interaction Modes  An Initial Exploration
"This includes explaining not only outcomes but also the reasoning behind each step, particularly in collaborative scenarios where multiple agents interact [89]",[89] Towards Reasoning in Large Language Models via Multi-Agent Peer Review  Collaboration
"For instance, meta-agents equipped with consistent behavior patterns demonstrate how LLMs can simulate human-like social behaviors in task-oriented settings [113]",[113] MetaAgents  Simulating Interactions of Human Behaviors for LLM-based  Task-oriented Coordination via Collaborative Generative Agents
"Studies like those on multi-turn instruction following highlight the importance of designing tasks requiring sustained attention to context, reducing misalignment risks through misunderstanding or oversimplification [114]",[114] On the Multi-turn Instruction Following for Conversational Web Agents
Pre-establishing conventions through preparatory communication leads to more effective and value-aligned coordination [57],[57] Efficient Human-AI Coordination via Preparatory Language-based  Convention
"Some studies propose methods for refining agent teams dynamically, selecting contributors positively impacting specific goals while excluding others introducing bias [58]",[58] Dynamic LLM-Agent Network  An LLM-agent Collaboration Framework with  Agent Team Optimization
"Diversity among developers and stakeholders ensures wide-ranging viewpoints inform system creation, leading to solutions resonating across different cultures and contexts [24]",[24] Shall We Talk  Exploring Spontaneous Collaborations of Competing LLM  Agents
Systems designed to learn from feedback loops adjust behaviors based on real-world experiences and shifting priorities [13],[13] Navigating Complexity  Orchestrated Problem Solving with Multi-Agent  LLMs
One significant innovation lies in leveraging hierarchical frameworks that allow agents to operate at different levels of abstraction [62],[62] Decentralized Cooperative Planning for Automated Vehicles with  Hierarchical Monte Carlo Tree Search
"For instance, in autonomous driving scenarios, hierarchical structures enable vehicles to cooperatively plan actions over extended time horizons by incorporating macro-actions [62]",[62] Decentralized Cooperative Planning for Automated Vehicles with  Hierarchical Monte Carlo Tree Search
"This specialization enhances the robustness of the entire system, as each module can be fine-tuned independently without affecting others [92]",[92] TwoStep  Multi-agent Task Planning using Classical Planners and Large  Language Models
"For example, some modules might handle reasoning tasks, while others manage tool usage or interaction with physical environments [26]",[26] ToolChain   Efficient Action Space Navigation in Large Language Models  with A  Search
"Recent research introduces unified frameworks that seamlessly integrate these processes, improving adaptability and responsiveness [27]",[27] Language Agent Tree Search Unifies Reasoning Acting and Planning in  Language Models
"By leveraging external feedback during planning phases, such systems achieve greater precision and flexibility [122]","[122] Deliberative Acting, Online Planning and Learning with Hierarchical  Operational Models"
"Similarly, integrating temporal awareness into memory systems ensures that past experiences inform current decisions effectively [123]","[123] Reason for Future, Act for Now  A Principled Framework for Autonomous  LLM Agents with Provable Sample Efficiency"
Some studies propose hybrid search strategies combining high-level abstractions with low-level actions to guarantee completeness while preserving practical efficiency [63],[63] Hybrid Search for Efficient Planning with Completeness Guarantees
Others suggest employing attention-based learning to minimize conflicts between agents operating in shared spaces [115],[115] Subdimensional Expansion Using Attention-Based Learning For Multi-Agent  Path Finding
Techniques such as decentralized cooperation alleviate bottlenecks associated with centralized control schemes [61],[61] Decentralized Cooperative Planning for Automated Vehicles with  Continuous Monte Carlo Tree Search
"Furthermore, scalable anytime planning algorithms offer flexible approximations depending on available computational resources [31]",[31] Scalable Anytime Planning for Multi-Agent MDPs
"Future research directions may explore multimodal sensory input integration, which expands beyond textual data traditionally processed by LLMs [124]",[124] NavGPT  Explicit Reasoning in Vision-and-Language Navigation with Large  Language Models
"Additionally, advancements in model-based reinforcement learning highlight the potential benefits of incorporating learned environment models for enhanced planning capabilities [125]",[125] On the role of planning in model-based deep reinforcement learning
Another promising direction involves exploring gradient-based affordance selection methods tailored specifically for continuous action spaces encountered in robotics or gaming domains [32],[32] GrASP  Gradient-Based Affordance Selection for Planning
"Ultimately, innovations in architectural design will depend heavily on balancing exploration versus exploitation trade-offs across various dimensions of problem-solving [126]",[126] Deep imagination is a close to optimal policy for planning in large  decision trees under limited resources
"Building on architectural innovations discussed earlier, these systems must adapt to real-world unpredictability by continuously learning and updating their knowledge [20]",[20] Balancing Autonomy and Alignment  A Multi-Dimensional Taxonomy for  Autonomous LLM-powered Multi-Agent Architectures
"For instance, RecallM enhances temporal understanding and belief updating in long-term memory systems [44]",[44] RecallM  An Adaptable Memory Mechanism with Temporal Understanding for  Large Language Models
"Similarly, the Self-Controlled Memory (SCM) framework integrates a memory stream and controller to address challenges posed by lengthy inputs [45]",[45] Enhancing Large Language Model with Self-Controlled Memory Framework
"The paper ""Learning Multi-graph Structure for Temporal Knowledge Graph Reasoning"" highlights modeling concurrent patterns within temporal knowledge graphs (TKGs) [127]",[127] Learning Multi-graph Structure for Temporal Knowledge Graph Reasoning
"Additionally, Chain-of-History (CoH) reasoning leverages high-order historical information for forecasting [96]",[96] Enhancing Temporal Knowledge Graph Forecasting with Large Language  Models via Chain-of-History Reasoning
"The study ""Theory of Mind for Multi-Agent Collaboration via Large Language Models"" demonstrates emergent collaborative behaviors in cooperative text games while addressing limitations in managing long-horizon contexts [7]",[7] Theory of Mind for Multi-Agent Collaboration via Large Language Models
"Papers like ""On a Generalized Framework for Time-Aware Knowledge Graphs"" emphasize embedding time-related constraints into reasoning models [128]",[128] On a Generalized Framework for Time-Aware Knowledge Graphs
The introduction of TimeArena—a simulation environment grounded in realistic multitasking activities—underscores gaps between human-level efficiency and current LLM capabilities [40],[40] TimeArena  Shaping Efficient Multitasking Language Agents in a  Time-Aware Simulation
"Expanding beyond textual data to include visual, auditory, and tactile signals enriches situational awareness, as discussed in subsequent sections [53]",[53] Towards Robust Multi-Modal Reasoning via Model Selection
Techniques such as the M³ framework dynamically select optimal tools at runtime without substantial computational overheads [53],[53] Towards Robust Multi-Modal Reasoning via Model Selection
"As noted in ""Reasoning Capacity in Multi-Agent Systems  Limitations, Challenges and Human-Centered Solutions,"" fostering reasoning capacities through self-reflective processes informed by human feedback promotes trustworthy interactions [65]","[65] Reasoning Capacity in Multi-Agent Systems  Limitations, Challenges and  Human-Centered Solutions"
"By processing diverse forms of data—such as text, images, audio, and sensor readings—agents can achieve a more comprehensive understanding of their environments and improve decision-making, reasoning, and collaboration [129]",[129] Large Language Models in Biomedical and Health Informatics  A  Bibliometric Review
"In healthcare, for example, combining textual medical records with imaging data (e.g., X-rays, MRIs) and physiological signals (e.g., ECGs) allows LLM-based agents to collaboratively analyze patient conditions for accurate diagnoses and personalized treatment plans [130]",[130] Adaptive Collaboration Strategy for LLMs in Medical Decision Making
Systems like CT-Agent illustrate how integrating multimodal inputs enables agents to autonomously manage clinical trial processes by incorporating various forms of input [131],[131] CT-Agent  Clinical Trial Multi-Agent with Large Language Model-based  Reasoning
"Similarly, in autonomous driving, leveraging multimodal data improves situational awareness and enhances safety through better interpretation of environmental cues [70]","[70] Towards Automatic Evaluation for LLMs' Clinical Capabilities  Metric,  Data, and Algorithm"
"Technically, aligning heterogeneous data formats and scales requires advanced mechanisms to ensure seamless communication between modalities [65]","[65] Reasoning Capacity in Multi-Agent Systems  Limitations, Challenges and  Human-Centered Solutions"
Techniques such as retrieval-augmented generation and tool utilization address these gaps by enabling access to external knowledge sources and specialized models [132],[132] DERA  Enhancing Large Language Model Completions with Dialog-Enabled  Resolving Agents
"Theoretically, robust evaluation metrics and benchmarks are still needed to assess the performance of multimodal systems adequately [66]",[66] Large Language Models Illuminate a Progressive Pathway to Artificial  Healthcare Assistant  A Review
